ano|numeracao|sumula|corpo_lei
2020|15786|"Revoga a Lei nº 14.228, de 14 de janeiro de 2013, que ""Declara de Utilidade Pública a A s s o c i a ç ã o P a r a n a e n s e d e Ferreomodelismo e Memória Ferroviária""."|"Art. 1º Fica revogada a Lei nº 14.228, de 14 de janeiro de 2013, que ""Declara de Utilidade Pública a Associação Paranaense de Ferreomodelismo e Memória Ferroviária"". Art. 2º Esta lei entra em vigor na data de sua publicação."
2020|15787|"Altera a Lei nº 14.445, de 20 de maio de 2014, que ""Dispõe sobre a criação do banco de oferta e demanda de serviços voluntários no Município de Curitiba."|Art. 1° O inciso II, do artigo 2° Lei n° 14.445, de 20 de maio de 2014, passa a vigorar com a seguinte redação: “Art. 2°...................................................................... II- a instituição privada de fins não lucrativos, que tenha objetivos cívicos, culturais, educacionais, científicos, recreativos ou de assistência social, além de hospitais, instituições de longa permanência para idosos, pastorais, igrejas e outras entidades similares.” Art. 2º Acrescenta o § 2º ao artigo 2°, transformando o parágrafo único em § 1º, da Lei n° 14.445, de 2014, com a seguinte redação: “Art. 2°....................................................................... § 1° No cadastro de voluntários devem constar, além da atividade profissional e área de interesse da atuação, os dados pessoais dos voluntários, os serviços que se dispõem a prestar, bem como o número de horas que podem disponibilizar à realização da respectiva atividade voluntária. § 2º O Poder Público municipal poderá estabelecer convênios e parcerias com entidades públicas e privadas, para fins de capacitação dos voluntários cadastrados.” Art. 3º Esta Lei entra em vigor no prazo de trinta dias após a data da sua publicação.
2020|15788|Denomina de Pastor Avelino Ferreira um dos logradouros públicos da Capital ainda não nominado.|Art. 1º É denominado de Pastor Avelino Ferreira, um dos logradouros públicos da Capital ainda não nominado. Art. 2º Esta lei entra em vigor na data de sua publicação.
2020|15789|Denomina de Ubirajara Corrêa Bastos, um dos logradouros públicos da Capital ainda não nominado.|Art. 1º É denominado de Ubirajara Corrêa Bastos, um dos logradouros públicos da Capital ainda não nominado. Art. 2º Esta lei entra em vigor na data de sua publicação.
2020|15790|Declara de Utilidade Pública o Grupo Folclórico Germanico Alte Heimat.|Art. 1º É declarado de Utilidade Pública o Grupo Folclórico Germanico Alte Heimat. Art. 2º Esta lei entra em vigor na data de sua publicação.
2020|15791|Denomina de Michael de Wayne Piper um dos logradouros públicos da Capital ainda não nominado.|Art. 1º É denominado de Michael de Wayne Piper um dos logradouros públicos da Capital ainda não nominado. Art. 2º Esta lei entra em vigor na data de sua publicação.
2020|15793|Declara de Utilidade Pública a Associação M ã o s d e M ã e s d e P e s s o a s c o m E s q u i z o f r e n i a - A M M E .|Art. 1º É declarada de Utilidade Pública a Associação Mãos de Mães de Pessoas com Esquizofrenia - AMME. Art. 2º Esta lei entra em vigor na data de sua publicação.
2020|15792|Concede o título de Vulto Emérito de Curitiba ao Sr. Rosaldo Nichele.|Art. 1º É concedido o título de Vulto Emérito ao Sr. Rosaldo Nichele. Art. 2º Esta lei entra em vigor na data de sua publicação.
2020|15794|Declara de Utilidade Pública o Esporte Clube Olímpico.|Art. 1º É declarado de Utilidade Pública o Esporte Clube Olímpico. Art. 2º Esta lei entra em vigor na data de sua publicação.
2020|15795|Altera a Lei nº 11.834, de 4 de julho de 2006, que Institui o Conselho Municipal de Cultura, oficializa a Conferência Municipal de Cultura e dá outras providências.|Art. 1º A Lei nº 11.834, de 4 de julho de 2006, passa a vigorar com as seguintes alterações: I – acrescenta inciso XIII ao art. 2º com a seguinte redação: “Art. 2º ................................................................................................ XIII – participar e ser comunicado das decisões sobre aplicação de recursos e projetos junto ao Programa de Apoio e Incentivo à Cultura.” (NR) II – o art. 3º passa a ter a seguinte redação: “Art. 3° O Conselho Municipal de Cultura será constituído por 28 (vinte e oito) membros e 28 (vinte e oito) suplentes, observada a representatividade do Poder Público Municipal, da classe artística e da sociedade civil organizada, da seguinte forma: I - oito membros titulares, e seus respectivos suplentes, indicados pelo Poder Executivo Municipal; II - dez membros titulares, e seus respectivos suplentes, escolhidos pela sociedade civil organizada, mediante indicações encaminhadas e votadas no âmbito das Administrações Regionais do Município de Curitiba; III - nove membros titulares, e respectivos suplentes, representantes da comunidade artística e cultural organizada, vinculados às áreas de atuação especificadas no art. 7°; IV - dois membros titulares e respectivos suplentes, representantes da Câmara Municipal de Curitiba. Parágrafo único. Além dos membros especificados nos incisos anteriores, comporá o Conselho, na qualidade de Presidente nato, o Presidente da Fundação Cultural de Curitiba. ” (NR) II – o parágrafo único do art. 4º passa a ter a seguinte redação: “Art. 4º .......................................................... Parágrafo único. As entidades envolvidas no processo de escolha de Conselheiros mencionados no inciso III do art. 3º, assim como os representantes das regionais destacadas no inciso II do citado artigo, não poderão participar de mais de um Conselho de âmbito municipal.” (NR) III – o art. 7º passa a ter a seguinte redação: “Art. 7° A atuação do Conselho Municipal de Cultura compreende as seguintes áreas: I - Música; II - Artes Cênicas, compreendendo teatro, dança, circo e ópera; III - Audiovisual, compreendendo cinema, vídeo, internet, televisão e rádio; IV - Literatura (pesquisas, estudos de caráter cientifico no âmbito literário, dentre outros); V - Artes Visuais, compreendendo fotografia, artes plásticas, design e artes gráficas e tecnológicas; PREFEITURA MUNICIPAL DE CURITIBA 2 VI - Patrimônio Histórico, Artístico e Cultural (compreendendo o patrimônio material e imaterial); VII - Folclore, artesanato, capoeira, cultura popular e demais manifestações culturais tradicionais; VIII - Linguagens funcionais, compreendendo moda, cultura alimentar e ilustração; IX - Arte e Cultura Urbana, compreendendo Hip Hop, muralismo e artistas de rua.” (NR) IV – o art. 8º passa a ter a seguinte redação: “Art. 8° A Fundação Cultural de Curitiba, via Conselho Municipal de Cultura, convocará reuniões com os representantes das entidades cadastradas, por segmentos, e com as pessoas físicas representativas da sociedade civil, para explicitar acerca da eleição dos conselheiros titulares e suplentes que ocorrerá em processo de Conferência.” (NR) IV – o caput do art. 15 passa a ter a seguinte redação: “Art. 15. A Conferência Municipal de Cultura, evento bianual, é foro amplo e permanente para o debate sobre diretrizes e políticas públicas relativas a ações culturais na Cidade De Curitiba e local da eleição dos membros que comporão o Conselho Municipal de Cultura.” (NR) Art. 2º Esta lei entra em vigor na data de sua publicação.
2020|15777|Denomina de Catharino Nunes Pires - Pastor Catharino Nunes Pires um dos logradouros públicos da Capital ainda não nominado.|
2020|15796|Dispõe sobre a certificação pela Câmara Municipal de Curitiba aos acadêmicos das Instituições de Ensino Médio e Superior, estabelecidas no âmbito do Município de Curitiba pela participação em atividades desta Casa de Leis.|Art. 1º Fica instituída a certificação de participação nas atividades da Câmara Municipal de Curitiba aos acadêmicos dos Cursos de Graduação das Instituições de Ensino Superior, estabelecidas no âmbito do Município de Curitiba, obedecido o Regimento Interno e demais normas pertinentes à participação popular. Art. 2º Todas as Instituições de Ensino Médio e Superior que demonstrem interesse em participar das atividades da Câmara Municipal de Curitiba, podendo ser reuniões das comissões, das sessões ordinárias ou extraordinárias, audiências públicas e outras, poderão requerer a expedição de certificados aos alunos participantes para fins de reconhecimento como atividades extraclasse, atividades extracurricular, horas complementares, obedecido o Regimento Interno e demais normas pertinentes à participação popular. Art. 3º As instituições de Ensino que demonstrarem interesse em participar das atividades da Câmara Municipal de Curitiba, deverão ter autorização de funcionamento ou estarem devidamente reconhecidas pelo Ministério da Educação e Cultura - MEC, os alunos deverão estar devidamente matriculados e o agendamento da participação nas atividades deverá ser feito com antecedência mínima de 30 (trinta) dias. Parágrafo primeiro. As Instituições de Ensino Superior devem apresentar o requerimento de participação à Escola do Legislativa da Câmara Municipal de Curitiba, que tomará as medidas necessárias para a efetiva participação dos acadêmicos e demais medidas. Parágrafo segundo. A expedição dos certificados será feita pela Escola do Legislativo da Câmara Municipal de Curitiba, onde deverá constar o número desta lei. Art. 4º Esta Lei entra em vigor na data de sua publicação.
2020|15772|Denomina de Luiz Bonamin, um dos logradouros públicos da Capital ainda não nominado.|Art. 1º É denominado de Luiz Bonamin, um dos logradouros públicos da Capital ainda não nominado. Art. 2º Esta lei entra em vigor na data de sua publicação.
2020|15773|Concede o título de Cidadão Honorário de Curitiba ao Sr. Carlos Alberto Vereza de Almeida.|Art. 1º É concedido o título de Cidadão Honorário de Curitiba ao Sr. Carlos Alberto Vereza de Almeida. Art. 2º Esta lei entra em vigor na data de sua publicação.
2020|15774|Altera dispositivos das Leis nº 15.591, de 22 de janeiro de 2020, nº 10.817, de 28 de outubro de 2003, nº 10.131, de 28 de dezembro de 2000 e nº 15.454, de 11 de junho de 2019, e revoga dispositivos das Leis nº 13.657, de 14 de dezembro de 2010 e da Lei nº 10.131, de 28 de dezembro de 2000.|"Art. 1º O art. 12 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar acrescido de §§ 1º e 2º com a seguinte redação: ""Art. 12. § 1º O ato será precedido de convocação para declaração de interesse na nomeação e apresentação de documentos pessoais e comprobatórios previstos em edital ou decorrentes de exigência legal. § 2º A omissão na declaração de interesse na nomeação implica em renúncia tácita ao direito de nomeação."" (AC) Art. 2º O §6º do art. 14 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar com a seguinte redação: ""Art. 14. § 6º O candidato nomeado deverá apresentar, no Ato de sua posse, declaração de seus bens e de exercício ou não em outro cargo, emprego ou função pública, além dos documentos comprobatórios de escolaridade decorrentes de exigência legal."" (NR) Art. 3º O caput do art. 20 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar com a seguinte redação: ""Art. 20. Ao entrar em exercício, o servidor nomeado para cargo de provimento efetivo será submetido a estágio probatório por período de 3 (três) anos de efetivo exercício, durante o qual sua aptidão e capacidade serão objetos de avaliação de desempenho, observados os critérios definidos em Resolução. ” (NR) Art. 4º O § 4º do art. 20 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar com a seguinte redação: ""Art. 20... § 4º Durante o gozo das licenças previstas no § 3º, bem como durante o exercício de cargo em comissão, o período de estágio probatório ficará suspenso."" (NR) Art. 5º O caput do art. 56 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar com a seguinte redação: PREFEITURA MUNICIPAL DE CURITIBA 2 ""Art. 56. Será pago ao servidor, por ocasião das férias, adicional correspondente a 1/3 (um terço) da média da sua remuneração dos últimos 12 (doze) meses, contados da data de início da fruição, descontadas as indenizações, podendo o adicional ser majorado por lei específica"". (NR) Art. 6º O caput do art. 59 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar com a seguinte redação: ""Art. 59. Ao servidor exonerado, demitido, aposentado ou aos seus herdeiros, a gratificação natalina será paga proporcionalmente aos meses de exercício."" Art. 7º O §1º do art. 71 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar com a seguinte redação: ""Art. 71... § 1º Consideram-se dependentes para fins deste artigo os menores sob sua guarda ou tutela, nos termos da Lei Federal nº 8.069, de 13 de julho de 1990."" (NR) Art. 8º O art. 71 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar acrescido de §7º com a seguinte redação: ""Art. 71... §7º O benefício será mantido enquanto perdurar a permanência na educação infantil quando se tratar de filho ou dependente com deficiência, sendo necessário, neste caso, comprovar: I - por laudo médico, o grau de desenvolvimento cognitivo e a necessidade de permanência na educação infantil; e II - matrícula em estabelecimento de creche ou pré-escola."" (AC) Art. 9º O caput do art. 73 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar com a seguinte redação: ""Art. 73. Fica assegurado aos servidores ou aos seus herdeiros, quando do desligamento do vínculo funcional, o pagamento, a título de indenização, dos períodos de férias e licenças prêmio não usufruídas, integral ou parcialmente."" (NR) Art. 10. O art. 73 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar acrescido de § 3º com a seguinte redação: ""Art. 73. § 3º Os valores não recebidos em vida pelos respectivos titulares, serão pagos aos dependentes habilitados perante a Previdência e, na sua falta, aos sucessores previstos na lei civil."" (AC) Art. 11. O art. 79 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar com a seguinte redação: ""Art. 79. A apuração do tempo de serviço, para efeitos desta lei, será feita em dias computados aqueles de efetivo exercício. Parágrafo único. O número de dias será convertido em anos, considerado sempre este como de 365 (trezentos e sessenta e cinco) dias."" (NR) Art. 12. O art. 80 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar com a seguinte redação: ""Art. 80. O tempo de contribuição federal, estadual, distrital ou municipal anterior ao ingresso no quadro de pessoal da Câmara Municipal de Curitiba será contado para fins de aposentadoria e o tempo de serviço correspondente será contado para fins de disponibilidade. PREFEITURA MUNICIPAL DE CURITIBA 3 Parágrafo único. O tempo de serviço público, sob regime celetista ou estatutário, prestado ao Município de Curitiba, suas fundações públicas e autarquias será computado também para fins do adicional de tempo de serviço, na forma do art. 53."" (NR) Art. 13. O art. 96 da Lei nº 15.591, de 22 de janeiro de 2020 passa a vigorar com a seguinte redação: ""Art. 96. Será concedida licença por período de até 2 (dois) anos consecutivos ao servidor, por motivo de doença na pessoa do cônjuge ou companheiro, ascendente, descendente e colateral, consanguíneo ou afim, até o 3º grau civil, bem como daqueles de quem sejam tutores, curadores ou responsáveis legais, desde que prove ser indispensável a sua assistência pessoal incompatível com o exercício do cargo e não puder ser prestada simultaneamente mediante compensação de horário. § 1º No caso de familiar dependente economicamente do servidor a licença será concedida sem prejuízo da remuneração até 6 (seis) meses, consecutivos ou não, compreendidos no período de 24 (vinte e quatro) meses. § 2º Ultrapassado o limite disposto no parágrafo anterior, incidirão os seguintes descontos sobre o vencimento ou remuneração: a) de um terço até o limite de 12 (doze) meses de afastamento; b) de dois terços quando exceder a 12 (doze) meses até o limite de 18 (dezoito) meses; c) sem vencimento ou remuneração quando exceder a 18 (dezoito) meses até 24 (vinte e quatro) meses. § 3º No caso de familiar não dependente economicamente do servidor incidirão os seguintes descontos sobre o vencimento ou remuneração: a) redução de 10% a cada mês até o 10 (décimo) mês, contada a partir do 31º (trigésimo primeiro) dia da concessão; b) sem remuneração a partir do 11º (décimo primeiro) mês até o 24º (vigésimo quarto) mês. § 4º A enfermidade será comprovada por atestado médico homologado pela perícia médica oficial que indicará o prazo para reavaliação da licença. § 5º A condição de dependência econômica é presumida no caso de filhos e cônjuge ou companheiro, devendo ser comprovada nos demais casos. § 6º Nova licença somente poderá ser concedida após transcorridos dois anos do término da licença anterior."" (NR) Art. 14. O § 2º do art. 145 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar com a seguinte redação: ""Art. 145. §2º A instauração direta de processo administrativo disciplinar depende de prova da materialidade da infração e, no mínimo, de indícios de autoria do acusado."" (NR) Art. 15. O art. 149 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar com a seguinte redação: ""Art. 149. Sempre que a infração praticada pelo servidor ensejar a imposição de penalidade será obrigatória a instauração de processo disciplinar, seja sob a forma sumária ou ordinária."" (NR) Art. 16. O § 1º do art. 154 da Lei nº 15.591, de 22 de janeiro de 2020 passa a vigorar com a seguinte redação: ""Art. 154. § 1º Os integrantes da comissão processante serão escolhidos pelo Presidente da Câmara Municipal de Curitiba, sob a forma de rodízio, devendo a função de Presidente ser exercida por servidor ocupante de cargo para o qual se exija escolaridade igual ou superior à do servidor acusado."" PREFEITURA MUNICIPAL DE CURITIBA 4 Art. 17. O art. 191 da Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar com a seguinte redação: ""Art. 191. A Câmara Municipal de Curitiba poderá celebrar com o servidor, nos casos de infração disciplinar tipificada nos arts. 126 e 127, o Termo de Ajustamento Disciplinar - TAD, nos termos definidos em Resolução."" (NR) Art. 18. A Lei nº 15.591, de 22 de janeiro de 2020, passa a vigorar acrescida de art. 204-A com a seguinte redação: ""Art. 204-A. A fruição da totalidade das licenças-prêmio asseguradas até a data de publicação deste Estatuto deverá ocorrer no prazo máximo de 10 (dez) anos. § 1º Vencido o prazo do caput a fruição será automática, observadas as regras do art. 109. § 2º O agendamento e fruição das licenças-prêmio nas hipóteses deste artigo observarão os seguintes critérios de preferência: I - servidores que já completaram os requisitos para a aposentadoria; II - servidores com expectativa de aposentadoria antes do vencimento do prazo previsto no caput; III - servidores com direito a fruição de mais de um período aquisitivo acumulado; IV - servidores que apresentarem maior tempo de efetivo exercício no serviço público municipal. § 3º Sobrevindo a aposentadoria sem a fruição das licenças-prêmio asseguradas, aplica-se o disposto na Lei Municipal nº 13.948, de 30 de março de 2012."" (NR) Art. 19. Fica acrescido o inciso VIII ao art. 5o da Lei nº 10.817, de 28 de outubro de 2003, com a seguinte redação: ""Art. 5º... VIII - A gratificação por Regime Integral de Trabalho."" (AC) Art. 20. O caput do art. 3º da Lei nº 10.131, de 28 de dezembro de 2000, bem como seu inciso V passam a vigorar com a seguinte redação: ""Art. 3º São órgãos de controle interno e social, de direção geral, de gestão administrativa e financeira, de processo legislativo, de escola do legislativo e de procuradoria:"" ....... ""V - Departamento de Processo Legislativo (DEPROLE);"" Art. 21. Os §§ 1º, 2º, 3º e 4º do art. 3º da Lei nº 10.131, de 28 de dezembro de 2000, passam a vigorar com a seguinte redação: ""Art. 3º ... § 1º Os órgãos dos incisos IV, V, VII e VIII são subordinados à Diretoria Geral que, por sua vez, é subordinada à Comissão Executiva; § 2º O órgão do inciso VI é subordinado ao Departamento de Processo Legislativo e o órgão do inciso IX é subordinado ao Departamento de Administração e Finanças; § 3º O órgão do inciso II é vinculado à Controladoria do Legislativo, que por sua vez é vinculada à Presidência; § 4º O órgão do inciso X é vinculado à Mesa."" (NR) Art. 22. O § 7º do art. 7º da Lei nº 10.131, de 28 de dezembro de 2000, passa a vigorar com a seguinte redação: ""Art. 7º. § 7º A quantificação dos cargos de que trata o ""caput"" deste artigo será estabelecida no mês de janeiro e julho de cada ano, por ato da Mesa, salvo nos casos previstos no § 1º deste artigo."" (NR) PREFEITURA MUNICIPAL DE CURITIBA 5 Art. 23. O art. 9º da Lei nº 10.131, de 28 de dezembro de 2000, passa a vigorar com a seguinte redação: ""Art. 9º A estrutura organizacional e a estrutura funcional dos órgãos de controle interno e social, de direção geral, de gestão administrativa e financeira, de processo legislativo, de escola do legislativo e de procuradoria compreenderá unidades dos seguintes níveis: I - Nível de Direção Geral, representado pelo Diretor Geral, Cargo em Comissão Símbolo CA-1; II - Nível de Controladoria do Legislativo, representado pelo Controlador, Função Gratificada Símbolo FG-8; III - Nível de Direção Superior, representado pelo: a) Diretor de Departamento, Função Gratificada Símbolo FG-8; b) Procurador Chefe, Função Gratificada Símbolo FG-8; IV - Nível de Direção Intermediária, representado pelo: a) Diretor de Diretoria, Função Gratificada Símbolo FG-7; b) Gestor de Escola, Função Gratificada Símbolo FG-7; V - Nível de Assessoria Especial representados pelo: a) Diretor de Cerimonial, cargo em comissão símbolo CA-2; b) Diretor de Comunicação Social, cargo em comissão símbolo CA-2; c) Diretor de Segurança, cargo em comissão símbolo CA-2. VI - Nível de Assessoria Técnica, representado por: a) Assessor Orçamentário e Financeiro da Controladoria, Cargo em Comissão Símbolo CA-2; b) Assessor Jurídico da Controladoria, Cargo em Comissão Símbolo CA-2; c) Assessor de Projetos e Gestão da Diretoria Geral, Cargo em Comissão Símbolo CA-3; VII - Nível de Execução, representado por: a) Chefe de Setor, Função Gratificada Símbolo FG-6; b) Chefe de Divisão, Função Gratificada Símbolo FG-5; c) Chefe de Seção, Função Gratificada Símbolo FG-4."" (NR) Art. 24. O art. 13 da Lei nº 15.454, de 11 de junho de 2019, passa a vigorar com a seguinte redação: ""Art. 13. Esta lei entra em vigor na data de sua publicação, aplicando-se a alteração prevista no art. 6º a partir da posse da Mesa do biênio de 2023-2024. Parágrafo único. A Comissão de Economia, Finanças e Fiscalização instalada no ano de 2021 escolherá, até o final do ano, o controlador para exercício de mandato no ano de 2022."" (NR) Art. 25. Ficam revogados o art. 17 da Lei nº 13.657, de 14 de dezembro de 2010 e o art. 15 da Lei nº 10.131, de 28 de dezembro de 2000. Art. 26. Esta Lei entra em vigor na data de sua publicação."
